host_ts_ms,packet_number,time_offset_us,n_channels,ch0_type,ch0_status,ch0_value,ch1_type,ch1_status,ch1_value,ch2_type,ch2_status,ch2_value,ch3_type,ch3_status,ch3_value,ch4_type,ch4_status,ch4_value,ch5_type,ch5_status,ch5_value,ch6_type,ch6_status,ch6_value,ch7_type,ch7_status,ch7_value
1770054008232,58,498,5,0,0,4.89128,0,0,-0.000501394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008233,59,502,5,0,0,4.8944,0,0,-0.000482798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008233,60,498,5,0,0,4.85699,0,0,-0.000499249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008234,61,501,5,0,0,4.87569,0,0,-0.000508547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008234,62,500,5,0,0,4.94739,0,0,-0.000480413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008235,63,501,5,0,0,4.86322,0,0,-0.00050354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008235,0,500,5,0,0,4.78217,0,0,-0.000505686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008236,1,501,5,0,0,4.81958,0,0,-0.000468969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008236,2,500,5,0,0,4.78217,0,0,-0.000498056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008237,3,501,5,0,0,4.73853,0,0,-0.000504255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008237,4,499,5,0,0,4.74165,0,0,-0.00048089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008238,5,501,5,0,0,4.78841,0,0,-0.00050211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008238,6,499,5,0,0,4.89128,0,0,-0.000506163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008239,7,501,5,0,0,4.7323,0,0,-0.000474691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008239,8,499,5,0,0,4.82582,0,0,-0.000499487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008240,9,501,5,0,0,4.77906,0,0,-0.000499964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008240,10,499,5,0,0,4.78217,0,0,-0.000482798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008241,11,500,5,0,0,4.83828,0,0,-0.000507593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008241,12,499,5,0,0,4.85075,0,0,-0.000503302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008242,13,500,5,0,0,4.97545,0,0,-0.000478506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008242,14,499,5,0,0,4.90998,0,0,-0.000507593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008242,15,501,5,0,0,4.82582,0,0,-0.000499487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008242,16,499,5,0,0,4.751,0,0,-0.000484705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008244,17,501,5,0,0,4.76035,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008244,18,499,5,0,0,4.80711,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008245,19,501,5,0,0,4.90998,0,0,-0.000470877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008245,20,500,5,0,0,4.68865,0,0,-0.000514269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008246,21,501,5,0,0,4.87257,0,0,-0.000503302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008246,22,500,5,0,0,4.83517,0,0,-0.000486374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008247,23,501,5,0,0,4.87257,0,0,-0.000509977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008247,24,499,5,0,0,4.8944,0,0,-0.000496149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008248,25,501,5,0,0,4.79776,0,0,-0.000475168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008248,26,499,5,0,0,4.72294,0,0,-0.000509262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008249,27,501,5,0,0,4.67619,0,0,-0.000495195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008249,28,500,5,0,0,4.751,0,0,-0.000488997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008250,29,501,5,0,0,4.80088,0,0,-0.000510693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008250,30,499,5,0,0,4.90063,0,0,-0.00050211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008251,31,501,5,0,0,4.86946,0,0,-0.00047946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008251,32,499,5,0,0,4.82582,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008252,33,501,5,0,0,4.92557,0,0,-0.000494242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008252,34,500,5,0,0,4.78841,0,0,-0.000488997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008253,35,502,5,0,0,4.88816,0,0,-0.000507593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008253,36,499,5,0,0,4.8944,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008254,37,502,5,0,0,4.9848,0,0,-0.000468493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008254,38,499,5,0,0,4.67619,0,0,-0.000508547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008255,39,502,5,0,0,4.90998,0,0,-0.000501871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008255,40,499,5,0,0,4.81958,0,0,-0.000482082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008256,41,502,5,0,0,4.81646,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008256,42,499,5,0,0,4.76347,0,0,-0.000510454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008257,43,501,5,0,0,4.85699,0,0,-0.000473738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008257,44,499,5,0,0,4.74165,0,0,-0.000518084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008258,45,501,5,0,0,4.77594,0,0,-0.000500679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008258,46,499,5,0,0,4.81646,0,0,-0.000492334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008259,47,500,5,0,0,4.85075,0,0,-0.000506163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008259,48,499,5,0,0,4.77906,0,0,-0.000495672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008260,49,501,5,0,0,4.85075,0,0,-0.000479221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008260,50,500,5,0,0,4.94427,0,0,-0.000503778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008261,51,501,5,0,0,4.87569,0,0,-0.000496387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008261,52,500,5,0,0,4.85699,0,0,-0.000498056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008262,53,501,5,0,0,4.81646,0,0,-0.000504255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008262,54,499,5,0,0,4.90063,0,0,-0.000481367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008263,55,501,5,0,0,5.00038,0,0,-0.000500917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008263,56,499,5,0,0,4.87257,0,0,-0.000509262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008264,57,501,5,0,0,4.90998,0,0,-0.000491381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008264,58,500,5,0,0,4.88816,0,0,-0.000507832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008265,59,501,5,0,0,4.81335,0,0,-0.000499249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008265,60,499,5,0,0,4.8944,0,0,-0.000465631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008266,61,501,5,0,0,4.88193,0,0,-0.000502825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008266,62,499,5,0,0,4.86946,0,0,-0.00050807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008267,63,501,5,0,0,4.85075,0,0,-0.000485659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008267,0,499,5,0,0,4.94739,0,0,-0.000499964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008268,1,502,5,0,0,4.9131,0,0,-0.000502825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008268,2,499,5,0,0,4.83517,0,0,-0.00047636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008269,3,501,5,0,0,4.82582,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008269,4,500,5,0,0,4.9318,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008270,5,502,5,0,0,4.93804,0,0,-0.000478983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008270,6,499,5,0,0,4.83517,0,0,-0.000505209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008271,7,502,5,0,0,4.7697,0,0,-0.000506639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008271,8,499,5,0,0,4.76035,0,0,-0.000467539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008272,9,502,5,0,0,4.96298,0,0,-0.000500679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008272,10,499,5,0,0,4.92557,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008273,11,501,5,0,0,4.82582,0,0,-0.000485659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008273,12,499,5,0,0,4.85075,0,0,-0.000509262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008274,13,500,5,0,0,4.751,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008274,14,499,5,0,0,4.72606,0,0,-0.000473261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008275,15,501,5,0,0,4.78841,0,0,-0.000494957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008275,16,499,5,0,0,4.9131,0,0,-0.000492811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008276,17,501,5,0,0,4.81335,0,0,-0.000484705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008276,18,499,5,0,0,4.82582,0,0,-0.000507593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008277,19,501,5,0,0,4.79776,0,0,-0.000510693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008277,20,499,5,0,0,4.81958,0,0,-0.000479221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008278,21,501,5,0,0,4.83517,0,0,-0.000518084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008278,22,500,5,0,0,4.80088,0,0,-0.000504255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008279,23,501,5,0,0,4.80088,0,0,-0.000482082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008279,24,500,5,0,0,4.87257,0,0,-0.000506639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008280,25,501,5,0,0,4.87257,0,0,-0.000502348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008280,26,500,5,0,0,4.78217,0,0,-0.00047636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008281,27,501,5,0,0,4.90998,0,0,-0.000509024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008281,28,500,5,0,0,4.7697,0,0,-0.000490665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008282,29,501,5,0,0,4.7697,0,0,-0.000482082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008282,30,499,5,0,0,4.75723,0,0,-0.000506639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008283,31,501,5,0,0,4.87569,0,0,-0.000504255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008283,32,499,5,0,0,4.83517,0,0,-0.000469446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008284,33,501,5,0,0,4.7697,0,0,-0.00049758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008284,34,500,5,0,0,4.78841,0,0,-0.000496149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008285,35,501,5,0,0,4.76347,0,0,-0.000486374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008285,36,499,5,0,0,4.74165,0,0,-0.000507832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008285,37,501,5,0,0,4.80088,0,0,-0.000504971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008285,38,499,5,0,0,4.85699,0,0,-0.000469923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008287,39,501,5,0,0,4.85387,0,0,-0.000510454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008287,40,499,5,0,0,4.92869,0,0,-0.000501394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008288,41,501,5,0,0,4.82582,0,0,-0.000482321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008288,42,499,5,0,0,4.73853,0,0,-0.00050211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008289,43,501,5,0,0,4.88816,0,0,-0.000509501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008289,44,500,5,0,0,5.04091,0,0,-0.00047183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008290,45,502,5,0,0,4.72294,0,0,-0.000513554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008290,46,499,5,0,0,4.85387,0,0,-0.00049758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008291,47,501,5,0,0,5.0035,0,0,-0.000486135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008291,48,500,5,0,0,4.85699,0,0,-0.000504971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008292,49,501,5,0,0,4.78217,0,0,-0.000495195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008292,50,500,5,0,0,4.81646,0,0,-0.000482082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008293,51,502,5,0,0,4.8944,0,0,-0.000502825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008293,52,499,5,0,0,4.85387,0,0,-0.00048852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008294,53,502,5,0,0,4.83828,0,0,-0.000500679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008294,54,499,5,0,0,4.89128,0,0,-0.00050354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008295,55,501,5,0,0,4.89128,0,0,-0.000492811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008295,56,499,5,0,0,4.85075,0,0,-0.00050211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008296,57,500,5,0,0,4.83205,0,0,-0.000512838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008296,58,499,5,0,0,4.78217,0,0,-0.00047946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008297,59,500,5,0,0,4.78841,0,0,-0.000510454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008297,60,499,5,0,0,4.88816,0,0,-0.000514269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008298,61,500,5,0,0,4.83205,0,0,-0.000484705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008298,62,499,5,0,0,4.83828,0,0,-0.000504971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008299,63,500,5,0,0,4.79776,0,0,-0.000508547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008299,0,499,5,0,0,4.83828,0,0,-0.000484228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008300,1,500,5,0,0,4.74165,0,0,-0.000507832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008300,2,499,5,0,0,4.77594,0,0,-0.000503778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008301,3,500,5,0,0,4.79464,0,0,-0.000481367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008301,4,499,5,0,0,4.88193,0,0,-0.000509977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008302,5,501,5,0,0,4.81335,0,0,-0.000508547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008302,6,500,5,0,0,4.88193,0,0,-0.000479221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008303,7,501,5,0,0,4.9131,0,0,-0.000499249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008303,8,500,5,0,0,4.86322,0,0,-0.000500917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008304,9,501,5,0,0,4.85699,0,0,-0.00048089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008304,10,500,5,0,0,4.87257,0,0,-0.000509024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008305,11,501,5,0,0,4.85075,0,0,-0.000507832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008305,12,501,5,0,0,4.85387,0,0,-0.00048995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008306,13,500,5,0,0,4.87257,0,0,-0.000503302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008306,14,500,5,0,0,4.91933,0,0,-0.00050211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008307,15,500,5,0,0,4.90687,0,0,-0.000474215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008307,16,500,5,0,0,4.98792,0,0,-0.00050354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008308,17,500,5,0,0,4.88816,0,0,-0.000496149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008308,18,500,5,0,0,4.86322,0,0,-0.000483274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008309,19,500,5,0,0,4.80088,0,0,-0.00050211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008309,20,500,5,0,0,4.86322,0,0,-0.000500917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008310,21,500,5,0,0,4.81958,0,0,-0.000478506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008310,22,501,5,0,0,4.74165,0,0,-0.000510454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008311,23,500,5,0,0,4.79776,0,0,-0.000505209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008311,24,501,5,0,0,4.74165,0,0,-0.000486374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008312,25,500,5,0,0,4.81646,0,0,-0.00050807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008312,26,501,5,0,0,4.84452,0,0,-0.000504255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008313,27,500,5,0,0,4.83205,0,0,-0.000473738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008313,28,500,5,0,0,4.80088,0,0,-0.000509262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008314,29,500,5,0,0,4.91933,0,0,-0.000492811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008314,30,500,5,0,0,4.83828,0,0,-0.000475168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008315,31,500,5,0,0,4.7323,0,0,-0.000500917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770054008315,32,500,5,0,0,4.79464,0,0,-0.00050211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
